Implement its gender policy 2003-2007 establishing eight enhanced commitments to women to ensure food security and mainstreaming of gender into WFP-supported activities, WFP and partners' food security programmes and programmes in support of United Nations peacekeeping operations.	1
The Security Council resumed its consideration of the item at its 4804th meeting, held on 4 August 2003 in accordance with the understanding reached in its prior consultations, having before it the report of the Secretary-General on Côte d'Ivoire (S/2003/374 and Corr.1 and Add.1).	0
Seychelles Immigration does have a computerized database on all persons entering and leaving the country.	0
103. Clearly, terrorists will use the most reliable and effective arms that they can obtain.	1
I have also selected Ms. Serralta to serve as Coordinator of the Group of Experts.	0
It is only in this last respect that a quasi-judicial function may be involved.	0
"""However, the Security Council strongly condemns the continuing recruitment and use of children in armed conflict in violation of applicable international law, killing and maiming of children, rape and other sexual violence, abductions, denial of humanitarian access to children and attacks against schools and hospitals by parties to armed conflict."	1
As explained below, the Commission has gathered very substantial material which it considers substantiates use of the term Janjaweed, in the limited context of the Commission's mandate, as a generic term to describe Arab militia acting, under the authority, with the support, complicity or tolerance of the Sudanese State authorities, and who benefit from impunity for their actions.	1
105. These are a few examples, among multiple testimonies and material evidence, confirming for the Commission that, in practice, the term Janjaweed is being used interchangeably with other terms used to describe militia forces working with the Government.	1
15. Ismail Mohammad alQaed, from Namr, Daraa	0
From the viewpoint of international criminal law these violations of international humanitarian law no doubt constitute large-scale war crimes.	1
Protection specialist hired. Pamphlet on Convention on the Rights of the Child developed and distributed. G.2. Establish and implement strategies and programmes on prevention and response to gender-based violence in armed conflict. (chaired by OCHA and WHO)	1
